"탄소중립 
 기술개발","저탄소 공정기술 개발
 (석유화학, 철강 공정 등)",남기태(재료공학부),https://www.nkitae.org/,,25
"탄소중립 
 기술개발",기타,송준호(건설환경공학부),http://systemreliability.wordpress.com,,4
"탄소중립 
 기술개발",기타,김종성(자연과학대학 지구환경과학부),https://benthos.snu.ac.kr/,,71
"탄소중립 
 기술개발",기타,송영근(환경대학원 환경설계학과),http://landscape.snu.ac.kr,,83
"탄소중립 
 기술개발",기타,남성현(자연과학대학 지구환경과학부),http://ool.snu.ac.kr/,,66
"탄소중립 
 기술개발",기타,이동근(농업생명과학대학조경지역시스템공학부),https://www.snulecca.com/,,56
"탄소중립 
 기술개발",기타,김재영(건설환경공학부),http://waste.snu.ac.kr,,5
"탄소중립 
 기술개발",기타,김경훈(국제농업기술대학원 국제농업기술학과),http://animal.snu.ac.kr,,49
"탄소중립 
 기술개발",기타,김도만(국제농업기술대학원),http://snufoods.snu.ac.kr,,47
"탄소중립 
 기술개발",기타,정동화(국제농업기술대학원),https://chung1.snu.ac.kr/main/main.html,,46
"탄소중립 
 기술개발",기타,문일경(산업공학과),http://scm.snu.ac.kr/,,17
"탄소중립 
 기술개발",기타,이호원(기계공학부),http://3dprinting.snu.ac.kr,,15
"탄소중립 
 정책연구",에너지 전환 부문,송성진(기계공학부),https://www.tml.snu.ac.kr/,,10
"탄소중립 
 정책연구",에너지 전환 부문,윤순진(환경대학원 환경계획학과),https://ecodemo.snu.ac.kr/,,78
"탄소중립 
 정책연구",에너지 전환 부문,주병기(사회과학대학 경제학부),https://bgju.blogspot.com/,,62
"탄소중립 
 정책연구",에너지 전환 부문,윤제용(화학생물공학부),http://env.snu.ac.kr/frontpage.asp?catalogid=weel&language=ko,,44
"탄소중립 
 정책연구",기타,허은녕(공과대학 에너지시스템공학부),https://enecon.snu.ac.kr/,,18
"탄소중립 
 정책연구",기타,강상규(조선해양공학과),https://sites.google.com/view/ihes-snu/home,,33
"탄소중립 
 정책연구",기타,조흥식(법학전문대학원),http://www.ecoecho.net,,59
"탄소중립 
 정책연구",기타,정수종(환경대학원 환경계획학과),https://climatelab.snu.ac.kr,,80
"탄소중립 
 정책연구",기타,김병연(사회과학대학 경제학부),https://sites.google.com/view/byung-yeonkim/,,63
"탄소중립 
 정책연구",기타,윤제용(화학생물공학부),http://env.snu.ac.kr/frontpage.asp?catalogid=weel&language=ko,,44
"탄소중립 
 정책연구",기타,허은녕(공과대학 에너지시스템공학부),https://enecon.snu.ac.kr/,,18
"탄소중립 
 정책연구",수송 부문,송성진(기계공학부),https://www.tml.snu.ac.kr/,,10
"탄소중립 
 정책연구",수송 부문,송재민(환경대학원),https://sites.google.com/snu.ac.kr/snscity/home,,79
"탄소중립 
 정책연구",수송 부문,허성호(환경대학원 환경계획학과),https://snu-shur.tistory.com/,,81
"탄소중립 
 정책연구",수송 부문,김정훈(자연과학대학지구환경과학부),https://faa.snu.ac.kr/,,72
"탄소중립 
 정책연구",수송 부문,윤제용(화학생물공학부),http://env.snu.ac.kr/frontpage.asp?catalogid=weel&language=ko,,44
"탄소중립 
 정책연구",건물 부문,박주영(건설환경공학부),sites.google.com/view/selab-snu,,3
"탄소중립 
 정책연구",건물 부문,안창범(건축학과),https://cem.snu.ac.kr/,,8
"탄소중립 
 정책연구",건물 부문,송재민(환경대학원),https://sites.google.com/snu.ac.kr/snscity/home,,79
"탄소중립 
 정책연구",건물 부문,이승묵(보건대학원 환경보건학과),http://www.snuapcc.com/,,61
"탄소중립 
 정책연구",건물 부문,윤제용(화학생물공학부),http://env.snu.ac.kr/frontpage.asp?catalogid=weel&language=ko,,44
"탄소중립 
 정책연구",건물 부문,여명석(건측학과),aeprl.snu.ac.kr,,9
"탄소중립 
 정책연구",농업 부문,김태윤(국제농업기술대학원),https://www.snuciad.org/,,48
"탄소중립 
 정책연구",농업 부문,이요한(농업생명과학대학 농림생물자원학부),https://www.pelab.snu.ac.kr/,,52
"탄소중립 
 정책연구",농업 부문,최혜영(농생대 농림생물자원학부),https://www.forest.landscape.snu.ac.kr/,,55
"탄소중립 
 정책연구",농업 부문,김학관(국제농업기술대학원 국제농업기술학과),http://welab.snu.ac.kr/,,47
"탄소중립 
 정책연구",농업 부문,김경훈(국제농업기술대학원 국제농업기술학과),http://animal.snu.ac.kr,,49
"탄소중립 
 정책연구",기타,남성현(자연과학대학 지구환경과학부),http://ool.snu.ac.kr/,,66
"탄소중립 
 정책연구",기타,이승묵(보건대학원 환경보건학과),http://www.snuapcc.com/,,61
"탄소중립 
 정책연구",기타,김재영(건설환경공학부),http://waste.snu.ac.kr,,59
"탄소중립 
 정책연구",기타,조흥식(법학전문대학원),http://www.ecoecho.net,,
"탄소중립 
 정책연구","도시 관리 및 계획
 (탄소중립 도시 등)",김영오(건설환경공학부),http://ccawr.snu.ac.kr/,,2
"탄소중립 
 정책연구","도시 관리 및 계획
 (탄소중립 도시 등)",송재민(환경대학원),https://sites.google.com/snu.ac.kr/snscity/home,,79
"탄소중립 
 정책연구","도시 관리 및 계획
 (탄소중립 도시 등)",강상규(조선해양공학과),https://sites.google.com/view/ihes-snu/home,,33
"탄소중립 
 정책연구","도시 관리 및 계획
 (탄소중립 도시 등)",이동근(농업생명과학대학조경지역시스템공학부),https://www.snulecca.com/,,56
"탄소중립 
 정책연구",기타,최혜영(농생대 농림생물자원학부),https://www.forest.landscape.snu.ac.kr/,,55
"탄소중립 
 정책연구",기타,이요한(농업생명과학대학농림생물자원학부),https://www.pelab.snu.ac.kr/,,52
"탄소중립 
 정책연구",기타,허은녕(공과대학 에너지시스템공학부),https://enecon.snu.ac.kr/,,18
"탄소중립 
 정책연구",기타,윤제용(화학생물공학부),http://env.snu.ac.kr/frontpage.asp?catalogid=weel&language=ko,,44
"탄소중립 
 정책연구",기타,조흥식(법학전문대학원),http://www.ecoecho.net,,59
"탄소중립 
 정책연구",기타,김호(보건대학원),https://hosting03.snu.ac.kr/~hokim/,,60
"기후과학
 연구",기후모델,김영오(건설환경공학부),http://ccawr.snu.ac.kr/,,2
"기후과학
 연구",기후모델,허창회(자연과학대학지구환경과학부),http://cpl.snu.ac.kr/,,
"기후과학
 연구",기후모델,정수종(환경대학원 환경계획학과),https://climatelab.snu.ac.kr,,80
"기후과학
 연구",기후모델,박록진(자연과학대학지구환경과학부),http://airchem.snu.ac.kr/acmg/,,73
"기후과학
 연구",기후모델,김정훈(자연과학대학지구환경과학부),https://faa.snu.ac.kr/,,72
"기후과학
 연구",기후모델,김대현(자연과학대학 지구환경과학부),https://sites.google.com/snu.ac.kr/tropicalconvectionandwaves,,64
"기후과학
 연구",탄소순환,박상욱(기계공핚과),https://www.hydrogen.snu.ac.kr,,11
"기후과학
 연구",탄소순환,오능환(환경대학원 환경계획학과),https://sites.google.com/site/snubgc11,,82
"기후과학
 연구",탄소순환,안진호(자연과학대학지구환경과학부),https://sites.google.com/view/LICP,,74
"기후과학
 연구",탄소순환,정수종(환경대학원 환경계획학과),https://climatelab.snu.ac.kr,,80
"기후과학
 연구",탄소순환,김종성(자연과학대학지구환경과학부),https://benthos.snu.ac.kr/,,7
"기후과학
 연구",탄소순환,박록진(자연과학대학지구환경과학부),http://airchem.snu.ac.kr/acmg/,,73
"기후과학
 연구",탄소순환,김규범(자연과학대학지구환경과학부),https://embl.snu.ac.kr/,,69
"기후과학
 연구",탄소순환,김경훈(국제농업기술대학원 국제농업기술학과),http://animal.snu.ac.kr,,49
"기후과학
 연구",탄소순환,이현우(자연과학대학지구환경과학부),https://sites.google.com/view/volcanochem/,,68
"기후과학
 연구",탄소순환,조용채(에너지자원공학과),http://sail.snu.ac.kr/,,22
